starttime,time,duration,name,ip,song1,song2,favsong,comment
2014-01-25 19:27:54 UTC,2014-01-25 19:28:17 UTC,23.53305387,,70.30.255.10,HeyCupid.mp3,GetonWithItOutputStereoOut.mp3,GetonWithItOutputStereoOut.mp3,
2014-01-25 19:28:17 UTC,2014-01-25 19:28:56 UTC,39.73251104,,70.30.255.10,SaintJamesInfirmaryOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,
2014-01-25 19:54:17 UTC,2014-01-25 20:05:16 UTC,659.044435,,75.119.233.244,SweetSueOutputStereoOut.mp3,ToughTruckinOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-01-25 20:05:16 UTC,2014-01-25 20:22:28 UTC,1032.775428,,75.119.233.244,SweetSueOutputStereoOut.mp3,GetonWithItOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-01-25 20:22:28 UTC,2014-01-25 20:42:59 UTC,1231.35408,,75.119.233.244,SlowBoattoChinaOutputStereoOut.mp3,01TexasMoanerBlues.mp3,01TexasMoanerBlues.mp3,
2014-01-27 00:32:30 UTC,2014-01-27 00:53:07 UTC,1237.182394,,69.196.171.22,SummerTimeOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,
2014-01-27 00:53:07 UTC,2014-01-27 01:01:02 UTC,475.891659,,69.196.171.22,ToughTruckinOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,ToughTruckinOutputStereoOut.mp3,
2014-01-27 01:01:03 UTC,2014-01-27 01:14:37 UTC,814.6814699,,69.196.171.22,HeyCupid.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-27 01:14:37 UTC,2014-01-27 01:59:00 UTC,2663.641568,,69.196.171.22,16TheSkyisCrying.mp3,15SaintJamesSweetMo.mp3,16TheSkyisCrying.mp3,
2014-01-27 01:59:00 UTC,2014-01-27 02:14:44 UTC,944.3943691,,69.196.171.22,IveFoundanewbabyOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-01-27 02:14:44 UTC,2014-01-27 02:50:45 UTC,2161.414775,,69.196.171.22,RocksinMyBedOutputStereoOutk.mp3,RocksinMyBedOutputStereoOut1.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-01-27 02:50:45 UTC,2014-01-27 03:01:11 UTC,626.2042089,,216.46.13.5,13MessinwiththeKid.mp3,OntheSunnySideoftheStreetOutputStereoOut.mp3,13MessinwiththeKid.mp3,
2014-01-27 03:01:11 UTC,2014-01-27 03:06:07 UTC,296.8970199,,216.46.13.5,WorkSongOutputStereoOut.mp3,13MessinwiththeKid.mp3,WorkSongOutputStereoOut.mp3,
2014-01-27 03:08:38 UTC,2014-01-27 03:14:28 UTC,350.06669,,209.6.95.213,ComesLoveOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-27 04:06:36 UTC,2014-01-27 04:08:19 UTC,103.262151,,209.6.95.213,PoisonOutputStereoOut.mp3,02BlueDrag.mp3,PoisonOutputStereoOut.mp3,Put some version of Poison on the album
2014-01-27 13:27:28 UTC,2014-01-27 13:36:36 UTC,548.7803049,,69.165.134.73,01TexasMoanerBlues.mp3,RocksinMyBedOutputStereoOut1.mp3,01TexasMoanerBlues.mp3,
2014-01-27 13:36:36 UTC,2014-01-27 13:41:19 UTC,283.5413339,,69.165.134.73,PelicanDragOutputStereoOut.mp3,HeyCupid.mp3,PelicanDragOutputStereoOut.mp3,
2014-01-27 14:29:02 UTC,2014-01-27 14:34:39 UTC,337.4061351,,206.83.81.178,14YouareMySunshine.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,
2014-01-27 14:37:47 UTC,2014-01-27 15:21:31 UTC,2624.55994,,206.83.81.178,02BlueDrag.mp3,JoshandMattDuoOutputStereoOut.mp3,02BlueDrag.mp3,
2014-01-27 15:21:31 UTC,2014-01-27 15:21:44 UTC,13.17476821,,206.83.81.178,01TexasMoanerBlues.mp3,ComesLoveOutputStereoOut.mp3,01TexasMoanerBlues.mp3,
2014-01-27 15:21:44 UTC,2014-01-27 15:22:13 UTC,29.2721889,,206.83.81.178,02BlueDrag.mp3,HeyCupid.mp3,02BlueDrag.mp3,
2014-01-27 15:48:29 UTC,2014-01-27 16:04:41 UTC,972.0861719,Kevin,50.138.183.238,SummerTimeOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,
2014-01-27 16:04:41 UTC,2014-01-27 17:14:36 UTC,4195.993928,Kevin,50.138.183.238,CenterpieceOutputStereoOut.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,
2014-01-27 17:14:37 UTC,2014-01-28 15:12:12 UTC,79055.24558,Kevin,50.138.183.238,18CloserWalkwithTheeSweetMo.mp3,JoshandMattDuoOutputStereoOut.mp3,18CloserWalkwithTheeSweetMo.mp3,
2014-01-28 15:12:12 UTC,2014-01-28 21:03:08 UTC,21056.38068,Kevin,50.138.183.238,PoisonOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-01-29 15:27:13 UTC,2014-01-29 15:35:51 UTC,518.338824,Kevin,50.138.183.238,15SaintJamesSweetMo.mp3,OneOfTheseMorningsOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,
2014-01-29 15:35:51 UTC,2014-01-29 15:45:52 UTC,601.6141729,Kevin,50.138.183.238,BornLoverOutputStereoOut.mp3,18CloserWalkwithTheeSweetMo.mp3,18CloserWalkwithTheeSweetMo.mp3,
2014-01-31 06:17:23 UTC,2014-01-31 06:17:31 UTC,8.599084139,,206.248.170.55,01TexasMoanerBlues.mp3,JoshandMattDuoOutputStereoOut.mp3,01TexasMoanerBlues.mp3,
2014-01-31 06:17:31 UTC,2014-01-31 06:24:10 UTC,399.790381,,206.248.170.55,12GetonWithItSweetMo.mp3,01TexasMoanerBlues.mp3,12GetonWithItSweetMo.mp3,
2014-01-31 06:24:10 UTC,2014-01-31 06:33:15 UTC,545.2169621,,206.248.170.55,PoisonOutputStereoOut.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,
2014-01-31 06:33:15 UTC,2014-01-31 06:50:31 UTC,1036.53542,,206.248.170.55,DarkEyesOutputStereoOut.mp3,02BlueDrag.mp3,02BlueDrag.mp3,
2014-01-31 06:50:31 UTC,2014-01-31 06:59:47 UTC,556.0258369,,206.248.170.55,SlowBoattoChinaOutputStereoOut.mp3,16TheSkyisCrying.mp3,16TheSkyisCrying.mp3,Bootth are amaaaaazing.
2014-01-31 06:59:47 UTC,2014-01-31 07:03:29 UTC,222.7105269,,206.248.170.55,18CloserWalkwithTheeSweetMo.mp3,HoochieCoochieManOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
2014-01-31 07:03:29 UTC,2014-01-31 07:05:08 UTC,99.69787812,,206.248.170.55,RocksinMyBedOutputStereoOutk.mp3,SexyandIknowit.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-02-01 21:40:42 UTC,2014-02-01 21:44:20 UTC,218.051142,,206.248.170.59,PoisonOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-02-01 21:44:20 UTC,2014-02-01 22:05:05 UTC,1245.68929,,206.248.170.59,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,SisterKateOutputStereoOut.mp3,SisterKateOutputStereoOut.mp3,
2014-02-01 22:05:06 UTC,2014-02-01 22:09:24 UTC,258.2002821,,206.248.170.59,AllOfMeOutputStereoOut.mp3,SisterKateOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-02-01 22:09:25 UTC,2014-02-01 22:15:04 UTC,339.236331,,206.248.170.59,17RocksinMyBedSweetMo.mp3,ComesLoveOutputStereoOut.mp3,17RocksinMyBedSweetMo.mp3,
2014-02-01 22:15:04 UTC,2014-02-01 22:18:41 UTC,217.744386,,206.248.170.59,ToughTruckinOutputStereoOut.mp3,HeyCupid.mp3,ToughTruckinOutputStereoOut.mp3,
2014-02-03 19:40:12 UTC,2014-02-03 19:42:42 UTC,150.9209149,,76.64.147.211,HoochieCoochieManOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
2014-02-03 19:42:43 UTC,2014-02-03 19:44:48 UTC,125.5647759,,76.64.147.211,OntheSunnySideoftheStreetOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-02-03 19:44:48 UTC,2014-02-03 20:03:26 UTC,1118.812648,,76.64.147.211,SlowBoattoChinaOutputStereoOut.mp3,PoisonOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,
2014-02-03 20:03:26 UTC,2014-02-03 20:19:52 UTC,986.0067141,,76.64.147.211,WorkSongOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-02-04 01:09:24 UTC,2014-02-04 01:10:47 UTC,83.28049517,,50.157.206.80,13MessinwiththeKid.mp3,OntheSunnySideoftheStreetOutputStereoOut.mp3,13MessinwiththeKid.mp3,
2014-02-05 15:09:24 UTC,2014-02-05 15:23:16 UTC,832.843945,Kevin,50.138.183.238,JoshandMattDuoOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,
2014-02-05 15:23:16 UTC,2014-02-05 15:35:02 UTC,706.6229389,Kevin,50.138.183.238,SweetSueOutputStereoOut.mp3,OntheSunnySideoftheStreetOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-02-05 15:35:02 UTC,2014-02-05 15:41:43 UTC,401.355577,Kevin,50.138.183.238,CenterpieceOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-02-05 15:41:43 UTC,2014-02-05 15:55:17 UTC,814.3308501,Kevin,50.138.183.238,IveFoundanewbabyOutputStereoOut.mp3,BornLoverOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-02-06 16:24:53 UTC,2014-02-06 16:32:10 UTC,437.2270851,,216.46.13.5,18CloserWalkwithTheeSweetMo.mp3,SexyandIknowit.mp3,18CloserWalkwithTheeSweetMo.mp3,
2014-02-06 16:32:10 UTC,2014-02-06 16:53:17 UTC,1267.162164,,216.46.13.5,07BlackandBlueSweetMo.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,
2014-02-06 16:53:17 UTC,2014-02-06 17:04:02 UTC,645.2253981,,216.46.13.5,07BlackandBlueSweetMo.mp3,SweetSueOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-02-07 15:06:08 UTC,2014-02-07 15:59:28 UTC,3200.96834,Kevin,50.138.183.238,14YouareMySunshine.mp3,ComesLoveOutputStereoOut.mp3,14YouareMySunshine.mp3,
2014-02-07 15:59:29 UTC,2014-02-10 15:40:47 UTC,258078.2203,Kevin,50.138.183.238,01TexasMoanerBlues.mp3,DarkEyesOutputStereoOut.mp3,DarkEyesOutputStereoOut.mp3,
2014-02-10 15:40:47 UTC,2014-02-10 15:50:26 UTC,579.291971,Kevin,50.138.183.238,SaintJamesInfirmaryOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-02-10 15:50:26 UTC,2014-02-10 16:01:18 UTC,652.870944,Kevin,50.138.183.238,CloserWalkWithTheeOutputStereoOut.mp3,14YouareMySunshine.mp3,14YouareMySunshine.mp3,
2014-02-10 16:01:19 UTC,2014-02-10 16:16:02 UTC,883.1263108,Kevin,50.138.183.238,15SaintJamesSweetMo.mp3,HoochieCoochieManOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,
2014-02-10 16:16:02 UTC,2014-02-10 16:28:21 UTC,739.241935,Kevin,50.138.183.238,BluesMyNaughtyOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-02-10 16:28:21 UTC,2014-02-10 16:40:41 UTC,740.8971,Kevin,50.138.183.238,PelicanDragOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-02-10 16:40:41 UTC,2014-02-12 20:51:06 UTC,187825.4603,Kevin,50.138.183.238,SummerTimeOutputStereoOut.mp3,SaintJamesInfirmaryOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,
2014-02-22 12:50:42 UTC,2014-02-22 12:50:48 UTC,6.483469009,,96.238.108.130,OntheSunnySideoftheStreetOutputStereoOut.mp3,SisterKateOutputStereoOut.mp3,OntheSunnySideoftheStreetOutputStereoOut.mp3,
2014-02-22 12:50:48 UTC,2014-02-22 12:51:28 UTC,40.97490692,,96.238.108.130,SaintJamesInfirmaryOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-02-26 02:29:48 UTC,2014-02-26 02:31:03 UTC,75.13402104,,96.237.76.20,DoYouKnowWhatitMeansOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-02-26 02:31:03 UTC,2014-02-26 02:31:57 UTC,54.64628005,,96.237.76.20,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,GetonWithItOutputStereoOut.mp3,GetonWithItOutputStereoOut.mp3,
2014-02-26 02:31:57 UTC,2014-02-26 02:32:27 UTC,30.08589315,,96.237.76.20,IveFoundanewbabyOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-02-26 02:32:27 UTC,2014-02-26 02:33:03 UTC,36.278332,,96.237.76.20,02BlueDrag.mp3,ItsalrightwithmeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-02-26 02:33:03 UTC,2014-02-26 02:33:46 UTC,43.93274283,,96.237.76.20,17RocksinMyBedSweetMo.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,17RocksinMyBedSweetMo.mp3,
2014-02-26 02:33:47 UTC,2014-02-26 02:34:31 UTC,44.20422816,,96.237.76.20,PoisonOutputStereoOut.mp3,02BlueDrag.mp3,PoisonOutputStereoOut.mp3,
2014-02-26 02:34:31 UTC,2014-02-26 02:34:37 UTC,6.255678892,,96.237.76.20,PoisonOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,
2014-02-26 02:34:37 UTC,2014-02-26 02:35:10 UTC,33.06373882,,96.237.76.20,ToughTruckinOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,ToughTruckinOutputStereoOut.mp3,
2014-02-26 02:35:10 UTC,2014-02-26 02:35:25 UTC,15.86759901,,96.237.76.20,WorkSongOutputStereoOut.mp3,RocksinMyBedOutputStereoOut1.mp3,RocksinMyBedOutputStereoOut1.mp3,
2014-03-31 11:11:31 UTC,2014-03-31 11:21:49 UTC,618.3471518,,108.161.126.216,OneOfTheseMorningsOutputStereoOut.mp3,16TheSkyisCrying.mp3,16TheSkyisCrying.mp3,
2014-03-31 18:18:46 UTC,2014-03-31 18:28:04 UTC,558.8001332,,72.14.228.129,01TexasMoanerBlues.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-03-31 18:28:04 UTC,2014-03-31 18:32:43 UTC,279.648695,,72.14.228.129,07BlackandBlueSweetMo.mp3,CenterpieceOutputStereoOut.mp3,07BlackandBlueSweetMo.mp3,
2014-04-03 21:53:48 UTC,2014-04-03 21:54:33 UTC,45.45576906,Kevin,50.138.183.238,SlowBoattoChinaOutputStereoOut.mp3,13MessinwiththeKid.mp3,SlowBoattoChinaOutputStereoOut.mp3,Yay
